"country","iso3c","date","gdp_grwth","gdp","gdp_for20_grwth","gdp_forc20","gdp_dollars","gdp_forc20_dollars","gap_dollars","gap_relative"
"Mozambique","MOZ",2022,3.6999999999999997,104.7761098928975,4.3999999999999995,112.80983760000002,19052058864.38293,20512879020.166523,"-$1,460,820,156","-7.121%"
"Mauritania","MRT",2022,4,105.49651784033782,8.7,121.55986220000001,7723554878.15487,8899575890.301607,"-$1,176,021,012","-13.21%"
"Mauritius","MUS",2022,5.800000000000001,93.60876674890447,4,112.37824000000002,12984801825.28795,15588381585.977097,"-$2,603,579,761","-16.70%"
"Malawi","MWI",2022,1.5,105.17673425843049,5.3,116.09282879999999,7864530709.274094,8680775493.377869,"-$816,244,784","-9.4%"
"Malaysia","MYS",2022,7.8,104.99070573951929,4.5,114.11661249999999,382797853451.2934,416071060770.9554,"-$33,273,207,320","-8.00%"
"Namibia","NAM",2022,2.8000000000000003,97.09131920944733,1.9,104.56499069999998,10919190781.661165,11759703048.970701,"-$840,512,267","-7%"
"New Caledonia","NCL",2022,NA,NA,NA,NA,NA,NA,NA,NA
"Niger","NER",2022,5,110.24992722581078,11.899999999999999,125.25638400000001,13463851403.94469,15296457639.53504,"-$1,832,606,236","-12.0%"
"Nigeria","NGA",2022,3.1,104.89512957470774,2.1,106.43322609999998,534306241760.9937,542140872188.79865,"-$7,834,630,428","-1.45%"
"Nicaragua","NIC",2022,4.1000000000000005,112.76700902556733,1,101.09796999999999,14634199151.45791,13119864041.553831,"$1,514,335,110","11.5%"
"Netherlands","NLD",2022,4.5,105.37678608740555,1.5,104.72651040587458,885428896709.4316,879964952508.5015,"$5,463,944,201","0.621%"
"Norway","NOR",2022,3.5999999999999996,106.89941550823175,1.6,105.75365599643672,434511956438.1751,429854810234.795,"$4,657,146,203","1.08%"
"Nepal","NPL",2022,5.800000000000001,107.63124491497247,6.6000000000000005,120.79485599999998,32940856153.61109,36969617686.16168,"-$4,028,761,533","-10.90%"
"Nauru","NRU",2022,0.8999999999999999,103.59066666666655,1.6,103.69553283927716,92837962.11553925,92931943.18616362,"-$93,981","-0.101%"
"New Zealand","NZL",2022,2.3,106.67369023933182,2.6,108.12457687310999,215641609278.75803,218574586734.4644,"-$2,932,977,456","-1.34%"
"Oman","OMN",2022,4.5,104.09821260409561,4.3,112.80994129999995,86457303345.93686,93692706833.54364,"-$7,235,403,488","-7.72%"
"Pakistan","PAK",2022,6,110.61448694668024,3.9,109.58540799999997,358846661822.4635,355508206300.3944,"$3,338,455,522","0.94%"
"Panama","PAN",2022,7.199999999999999,101.4214243955022,4.8,114.22487360000001,64916342832.93461,73111387449.56398,"-$8,195,044,617","-11.21%"
"Peru","PER",2022,2.7,103.61463809643146,3.5999999999999996,110.65723200000001,222792380257.7993,237935378272.27713,"-$15,142,998,014","-6.36%"
"Philippines","PHL",2022,7.199999999999999,102.52518215613503,6.2,119.6642484,406230185178.12573,474139413990.05237,"-$67,909,228,812","-14.323%"
"Palau","PLW",2022,-2.5,73.46637235568303,2,106.12039200000001,198469514.83625928,286684397.7609902,"-$88,214,883","-30.8%"
"Papua New Guinea","PNG",2022,4,100.80662950022807,3,109.060623,24919256832.21753,26959632400.094296,"-$2,040,375,568","-7.57%"
"Poland","POL",2022,4.3999999999999995,109.24683729262811,3.1,110.33638280000001,624349080487.0676,630575867024.1857,"-$6,226,786,537","-0.99%"
"Puerto Rico","PRI",2022,4.8,102.94402464760208,-0.8,97.7737061266875,99227486811.24248,94243829774.32164,"$4,983,657,037","5.29%"
"Korea, Dem. People's Rep.","PRK",2022,NA,NA,NA,NA,NA,NA,NA,NA
"Portugal","PRT",2022,6.2,102.1786375868867,1.5,104.67085999999998,227206851766.75558,232748616873.0334,"-$5,541,765,106","-2.381%"
"Paraguay","PRY",2022,-0.3,102.93686359777439,3.8,111.19149419999998,41871628547.72192,45229364681.25728,"-$3,357,736,134","-7.42%"
"West Bank and Gaza","PSE",2022,NA,NA,2.7,108.00445499999998,NA,17096025181.949997,NA,NA
"French Polynesia","PYF",2022,NA,NA,NA,NA,NA,NA,NA,NA
"Qatar","QAT",2022,4,101.71714119271167,3.2,108.099936,170391599162.33325,181083746047.1773,"-$10,692,146,885","-5.905%"
"Romania","ROU",2022,4.6,105.89174322171789,3.1,109.91016739999999,230828268194.76535,239587835897.81732,"-$8,759,567,703","-3.66%"
"Russian Federation","RUS",2022,-3.4000000000000004,98.48398676351252,1.7999999999999998,105.2905184,1439392824648.6316,1538873695806.193,"-$99,480,871,158","-6.46%"
"Rwanda","RWA",2022,6,113.60553356863154,8,126.08784000000001,12704389864.848528,14100273342.837824,"-$1,395,883,478","-9.90%"
"Saudi Arabia","SAU",2022,8.3,107.14110787877088,2.4,106.64120319999999,727624428511.4879,724229439758.782,"$3,394,988,753","0.469%"
"Sudan","SDN",2022,0.3,94.82278278918312,0.2,98.2044168,79939782617.34082,82790649041.68019,"-$2,850,866,424","-3.443%"
"Senegal","SEN",2022,4.8,112.66666628028152,7.000000000000001,122.27532000000001,25418314494.184948,27586087715.644592,"-$2,167,773,221","-7.86%"
"Singapore","SGP",2022,3,106.27073255390134,2.1999999999999997,104.85482858676238,371796521596.9252,366842870132.9104,"$4,953,651,464","1.350%"
"Solomon Islands","SLB",2022,-4.5,92.0856043628501,2.7,108.5317168,1369931103.7988827,1614595197.8243604,"-$244,664,094","-15.153%"
"Sierra Leone","SLE",2022,3.6999999999999997,105.82618735570219,5,115.54210499999996,5372490476.468403,5865739608.072203,"-$493,249,132","-8.41%"
"El Salvador","SLV",2022,2.4,103.61723533694399,2.5,107.68906249999996,26712290244.416004,27761998129.894276,"-$1,049,707,885","-3.781%"
"San Marino","SMR",2022,3.1,101.53194331346806,0.5,101.80768492317989,1531827685.8188825,1535987840.9198716,"-$4,160,155","-0.271%"
"Somalia","SOM",2022,1.9,107.55249712540277,3.5000000000000004,110.55041999999999,7364890863.944384,7570180144.807729,"-$205,289,281","-2.71%"
"Serbia","SRB",2022,3.5000000000000004,110.15222270073565,4,112.37824,50246680330.58361,51262093155.70982,"-$1,015,412,825","-1.98%"
"South Sudan","SSD",2022,NA,NA,NA,NA,NA,NA,NA,NA
"Sao Tome and Principe","STP",2022,1.0999999999999999,106.03267899582842,4.5,112.48379999999997,381455714.3458698,404663813.90803134,"-$23,208,100","-5.74%"
"Suriname","SUR",2022,1.3,82.81896365000445,2.1,106.85020249999997,4353194481.17547,5616343061.248344,"-$1,263,148,580","-22.49%"
"Slovak Republic","SVK",2022,1.7999999999999998,101.33616774171489,2.7,108.42405640027,100826699528.91959,107878953783.2157,"-$7,052,254,254","-6.54%"
"Slovenia","SVN",2022,5.7,109.44146289027042,2.3,108.1899289744368,55140009183.74648,54509447513.69619,"$630,561,670","1.16%"
"Sweden","SWE",2022,2.6,105.46833730985942,2,105.58692415613882,579887364244.9756,580539379963.4092,"-$652,015,718","-0.11%"
"Eswatini","SWZ",2022,1.0999999999999999,107.38553424749495,2.5,107.79412499999998,4730156932.123129,4748154685.674447,"-$17,997,754","-0.379%"
"Sint Maarten (Dutch part)","SXM",2022,NA,NA,NA,NA,NA,NA,NA,NA
"Seychelles","SYC",2022,11,110.55556311020088,3.4000000000000004,110.3370026,1833947822.0208807,1830322237.198314,"$3,625,585","0.20%"
"Syrian Arab Republic","SYR",2022,-3.5000000000000004,90.07180215462834,NA,NA,14145413373.9989,NA,NA,NA
"Turks and Caicos Islands","TCA",2022,NA,NA,NA,NA,NA,NA,NA,NA
"Chad","TCD",2022,3.1,100.23298833744705,4.8,115.87107199999998,10550581751.955887,12196655393.601965,"-$1,646,073,642","-13.5%"
"Togo","TGO",2022,4.8,112.28871947559335,5.5,117.42413749999997,5724788108.274872,5986605859.643331,"-$261,817,751","-4.373%"
"Thailand","THA",2022,3.4000000000000004,98.44877217212833,2.9000000000000004,108.63729239999999,453238628437.2986,500144555570.77655,"-$46,905,927,133","-9.38%"
"Tajikistan","TJK",2022,7.000000000000001,121.98519407436046,5,116.31375000000001,13349623493.049831,12728960931.260178,"$620,662,562","5%"
"Turkmenistan","TKM",2022,NA,NA,5.5,117.09022999999998,NA,53521974314.96581,NA,NA
"Timor-Leste","TLS",2022,3.3000000000000003,138.35256052058563,5,115.21167000000001,2711860566.580637,2258273959.7104416,"$453,586,607","20.09%"
"Tonga","TON",2022,-1.6,96.21104466919083,2.4,109.26111815548202,467358375.8811271,530750901.87077034,"-$63,392,526","-11.9%"
"Trinidad and Tobago","TTO",2022,4,95.37251180046816,2,105.87068238757283,22579899618.144352,25065391858.580605,"-$2,485,492,240","-9.92%"
"Tunisia","TUN",2022,2.5,97.78452291556765,2.6,107.58348720000002,48194976116.434525,53024583456.870056,"-$4,829,607,340","-9.108%"
"Turkiye","TUR",2022,4.7,118.89857212978603,4,111.4048,1184692772221.3464,1110025620885.4958,"$74,667,151,336","7%"
"Tuvalu","TUV",2022,3,104.87428787878795,4.1000000000000005,113.31788082669603,48075353.62297891,51945975.53641051,"-$3,870,622","-7.45%"
"Taiwan, China","TWN",2022,NA,NA,NA,NA,NA,NA,NA,NA
"Tanzania","TZA",2022,4.6,111.27576684579107,6.2,119.2135356,67119928860.76957,71907875861.2525,"-$4,787,947,000","-6.658%"
"Uganda","UGA",2022,4.7,111.56266844722819,6,119.55050999999999,44178869367.01185,47342058392.48071,"-$3,163,189,025","-6.682%"
"Ukraine","UKR",2022,-35,64.68774036442375,4.2,112.59372680000001,65945340839.9669,114782672086.52806,"-$48,837,331,247","-42.548%"
"Uruguay","URY",2022,5,102.90963770187498,3.2,109.48229999999997,57128581579.77963,60777286236.40805,"-$3,648,704,657","-6.00%"
"United States","USA",2022,1.9,104.92530618608929,1.7000000000000002,105.29062019999999,20910538245202.04,20983341584425.47,"-$72,803,339,223","-0.347%"
"Uzbekistan","UZB",2022,5.7,115.66309957019244,6,118.76452000000002,122789606271.99419,126082118705.73611,"-$3,292,512,434","-2.611%"
"St. Vincent and the Grenadines","VCT",2022,5,100.11767350846526,2.3,107.05991669999997,862772155.9248514,922597498.5983264,"-$59,825,343","-6.48%"
"Venezuela, RB","VEN",2022,NA,NA,NA,NA,NA,NA,NA,NA
"British Virgin Islands","VGB",2022,NA,NA,NA,NA,NA,NA,NA,NA
"Virgin Islands (U.S.)","VIR",2022,NA,NA,NA,NA,NA,NA,NA,NA
"Vietnam","VNM",2022,7.199999999999999,113.13878636800409,6.4,120.68154000000001,356327958371.63635,380083684312.0503,"-$23,755,725,940","-6.250130%"
"Vanuatu","VUT",2022,2.1999999999999997,97.16845333352227,2.8000000000000003,108.95443039999999,839728922.0506656,941583232.5579712,"-$101,854,311","-10.817%"
"Samoa","WSM",2022,-6,84.61152018336338,2.1999999999999997,109.05695243517,792729768.3674966,1021760304.6895268,"-$229,030,536","-22.42%"
"Kosovo","XKX",2022,NA,NA,4,112.811088,NA,8514327328.75275,NA,NA
"Yemen, Rep.","YEM",2022,NA,NA,NA,NA,NA,NA,NA,NA
"South Africa","ZAF",2022,1.9,100.11343597299471,1.5,103.74487549999996,359925407036.883,372981070716.62885,"-$13,055,663,680","-3.500%"
"Zambia","ZMB",2022,3,103.73612344075785,4,109.47830400000001,24989888616.930504,26373171969.288605,"-$1,383,283,352","-5.245040%"
"Zimbabwe","ZWE",2022,3.4000000000000004,100.8456748670042,2.8000000000000003,108.21498999999999,20795465936.667763,22315098206.736744,"-$1,519,632,270","-6.81%"
"Aruba","ABW",2023,2,101.08540863082342,1.0999999999999999,104.36979743099997,3417585395.4574757,3528626932.990171,"-$111,041,538","-3.147%"
"Afghanistan","AFG",2023,NA,NA,3.5000000000000004,114.19794112499997,NA,25205769324.332314,NA,NA
"Angola","AGO",2023,2.8000000000000003,100.85195151315195,3,110.26570240000001,83847036824.58792,91673510238.58142,"-$7,826,473,414","-8.537%"
"Albania","ALB",2023,2.1999999999999997,110.77224588661738,3.5000000000000004,114.75219293999999,14364604682.10978,14880711994.189436,"-$516,107,312","-3%"
"Andorra","AND",2023,NA,NA,NA,NA,NA,NA,NA,NA
"United Arab Emirates","ARE",2023,4.1000000000000005,108.86346010716481,3,112.11379020000003,439085792704.5543,452195552066.96216,"-$13,109,759,362","-2.90%"
"Argentina","ARG",2023,2,106.68450011233547,2.3,104.7385060722,609649362396.1517,598528965107.4539,"$11,120,397,289","1.86%"
"Armenia","ARM",2023,4.1000000000000005,113.1392911488,5.2,122.3629491008,14558193407.87327,15745047196.948898,"-$1,186,853,789","-7.54%"
"American Samoa","ASM",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Antigua and Barbuda","ATG",2023,5.6000000000000005,94.08580353949857,2,110.19328867879202,1533801674.658418,1796388449.1956844,"-$262,586,775","-14.6%"
"Australia","AUS",2023,1.9,110.8427763903584,2.7,110.61237007382472,1653529399223.5535,1650092245891.9417,"$3,437,153,332","0.208%"
"Austria","AUT",2023,1,103.46957565352912,1.6,106.51321670643001,428594104898.35187,441201546307.68024,"-$12,607,441,409","-2.86%"
"Azerbaijan","AZE",2023,2.8000000000000003,108.25218950347396,2.1,108.88119030029996,58036731723.46494,58373954930.37351,"-$337,223,207","-0.578%"
"Burundi","BDI",2023,3,107.4061748655875,2.1999999999999997,108.77465272799999,3445414452.8849144,3489312984.8967805,"-$43,898,532","-1.258%"
"Belgium","BEL",2023,0.4,103.3572788923558,1.4000000000000001,105.38857642543236,511781451538.64685,521839576240.8994,"-$10,058,124,702","-1.927%"
"Benin","BEN",2023,6.2,124.96678987856036,6.7,129.61572031209997,17720050087.627823,18379259468.106216,"-$659,209,380","-3.59%"
"Burkina Faso","BFA",2023,5,119.33139597870895,6,126.24769600000003,17901653339.238503,18939211010.929626,"-$1,037,557,672","-5.48%"
"Bangladesh","BGD",2023,5.2,124.71262460757407,7.3,132.4323090224,321594610568.6905,341501247213.62537,"-$19,906,636,645","-5.829%"
"Bulgaria","BGR",2023,1.7000000000000002,108.35533662534887,3.1,112.87901747299998,62243935822.56384,64842531416.76632,"-$2,598,595,594","-4%"
"Bahrain","BHR",2023,3.2,104.07458630216317,2.4,109.62904023040002,36410749177.75592,38353988502.419266,"-$1,943,239,325","-5.07%"
"Bahamas, The","BHS",2023,4.1000000000000005,97.37804520607742,1.6,104.9424573022632,12245062085.224714,13196269265.03611,"-$951,207,180","-7.2%"
"Bosnia and Herzegovina","BIH",2023,2.5,111.02044903392546,3.9,115.9757477846,20432701977.73464,21344697411.586952,"-$911,995,434","-4.273%"
"Belarus","BLR",2023,-2.3,93.36749938927657,0.5,102.42108011249996,55099405156.40797,60442237680.01761,"-$5,342,832,524","-8.84%"
"Belize","BLZ",2023,2,106.32203694516961,1.7999999999999998,107.71323664719998,2443833187.373072,2475810189.5051765,"-$31,977,002","-1.29%"
"Bermuda","BMU",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Bolivia","BOL",2023,3.1,103.12522348495104,3.4000000000000004,113.647006176,39386853853.097496,43405462522.45832,"-$4,018,608,669","-9.258%"
"Brazil","BRA",2023,0.8,104.78685323716732,2.4,109.6286208,1906791075378.6267,1994896013094.157,"-$88,104,937,716","-4.42%"
"Barbados","BRB",2023,4.8,100.63459976572602,1.7999999999999998,105.90118122304,4840696392.809904,5094027969.844129,"-$253,331,577","-4.97%"
"Brunei Darussalam","BRN",2023,3.3000000000000003,104.13626053691068,2.4,115.03140684657726,13828083829.43793,15274832500.143847,"-$1,446,748,671","-9.47%"
"Bhutan","BTN",2023,4.1000000000000005,94.75553571733192,6.2,128.1519512064,2341356709.5069594,3166563605.1976914,"-$825,206,896","-26.1%"
"Botswana","BWA",2023,4,110.0815152351684,4.2,117.77520976080001,17846096566.038918,19093376049.435436,"-$1,247,279,483","-6.533%"
"Central African Republic","CAF",2023,3,106.54076404668162,5,121.44299897895048,2116868390.5708976,2412962288.143842,"-$296,093,898","-12.27%"
"Canada","CAN",2023,1.5,103.819588570176,1.7000000000000002,107.11848646242544,1760949528047.7139,1816904216044.8403,"-$55,954,687,997","-3.080%"
"Switzerland","CHE",2023,0.8,104.82755464013013,1.6,106.20702207124094,783176915856.0215,793483051985.3062,"-$10,306,136,129","-1.2988%"
"Channel Islands","CHI",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Chile","CHL",2023,-0.8999999999999999,106.26274238852518,3,112.0045175,278494205441.87286,293542293431.6364,"-$15,048,087,990","-5.13%"
"China","CHN",2023,4.3,118.38591096450556,5.7,125.1790359078,16924857570976.82,17896026109449.1,"-$971,168,538,472","-5.43%"
"Cote d'Ivoire","CIV",2023,6.800000000000001,123.17994480375815,7.1,131.447457477,73737472710.99121,78686537196.303,"-$4,949,064,485","-6.290%"
"Cameroon","CMR",2023,4.3,112.45242545213466,4.5,118.68193221499997,42171983604.45983,44508177386.06262,"-$2,336,193,782","-5.249%"
"Congo, Dem. Rep.","COD",2023,6.4,121.97019629289005,3.5999999999999996,115.3069798496,54261683553.31835,51297374623.0871,"$2,964,308,930","5.78%"
"Congo, Rep.","COG",2023,3.6999999999999997,96.89749399793979,2.4,111.76498954240002,9348083739.863813,10782409723.099472,"-$1,434,325,983","-13.30%"
"Colombia","COL",2023,1.3,112.57419600236928,3.9,116.20007224839998,361806688734.6167,373460036703.5444,"-$11,653,347,969","-3.12%"
"Comoros","COM",2023,3.3000000000000003,106.84127161112366,3.5999999999999996,116.6432333696,1167608193.6167428,1274728323.2270627,"-$107,120,130","-8.403%"
"Cabo Verde","CPV",2023,4.8,99.38082019617238,5,121.55062500000001,1903265723.1870465,2327844927.6007547,"-$424,579,204","-18.24%"
"Costa Rica","CRI",2023,2.9000000000000004,110.79642144231539,3.2,112.4399088,71333495600.99452,72391613694.2826,"-$1,058,118,093","-1.462%"
"Cuba","CUB",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Curacao","CUW",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Cayman Islands","CYM",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Cyprus","CYP",2023,2.5,107.07403487877004,2.5,111.09324346997354,26781451461.17163,27786739437.09886,"-$1,005,287,976","-3.6179%"
"Czechia","CZE",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Germany","DEU",2023,-0.3,100.0650301390755,1.2,105.36140847872298,3598984730790.7964,3789476701326.253,"-$190,491,970,535","-5.03%"
"Djibouti","DJI",2023,5.3,115.1493855563711,8.4,136.4240016,3487564672.9910297,4131915478.570323,"-$644,350,806","-15.6%"
"Dominica","DMA",2023,4.6,98.28956968259465,2.1,115.57593741131697,557178389.2878046,655170379.2703569,"-$97,991,990","-15.0%"
"Denmark","DNK",2023,0.6,106.07004222107201,1.5,106.97182219666558,352791658079.1431,355791001212.7034,"-$2,999,343,134","-0.843%"
"Dominican Republic","DOM",2023,4.8,115.59973354141518,5,121.55062500000004,103215986651.8948,108529382405.84015,"-$5,313,395,754","-5%"
"Algeria","DZA",2023,2.3,104.19837649629471,2.1999999999999997,108.7744438312,184801654752.53915,192917566383.65375,"-$8,115,911,631","-4.207%"
"Ecuador","ECU",2023,3.1,101.73868499642393,1.2,103.44018263040002,103470420098.62834,105200879608.60251,"-$1,730,459,510","-1.645%"
"Egypt, Arab Rep.","EGY",2023,4.5,119.18083036038885,6,126.00949280000002,474384313319.8368,501564945746.3126,"-$27,180,632,426","-5.42%"
"Eritrea","ERI",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Spain","ESP",2023,1.2,98.43325710184043,1.6,107.04679467216211,1303176091226.2341,1417212307775.572,"-$114,036,216,549","-8.05%"
"Estonia","EST",2023,1.7999999999999998,110.44488194025278,2.8000000000000003,111.78787966080002,29704878510.01734,30066086593.427372,"-$361,208,083","-1.2014%"
"Ethiopia","ETH",2023,5.3,122.87164916639095,7.1,129.7340076312,110142171511.76375,116293591046.97859,"-$6,151,419,535","-5.290%"
"Finland","FIN",2023,0.5,103.38987633624761,1.3,105.7947709451266,263379671674.7194,269506000237.47818,"-$6,126,328,563","-2.27%"
"Fiji","FJI",2023,5.4,95.55623054369505,3,111.02244236999998,4984221895.261771,5790940946.262595,"-$806,719,051","-13.93%"
"France","FRA",2023,0.7000000000000001,101.59794233392903,1.4000000000000001,105.49362468394182,2658627640226.8384,2760570342365.8857,"-$101,942,702,139","-3.69%"
"Faroe Islands","FRO",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Micronesia, Fed. Sts.","FSM",2023,3,97.45409142421634,0.6,102.74671705129927,323994441.98612857,341590227.46448064,"-$17,595,785","-5.15%"
"Gabon","GAB",2023,3,105.39455293895078,3.3000000000000003,113.42729234399998,16294252526.903498,17536133446.731453,"-$1,241,880,920","-7.08%"
"United Kingdom","GBR",2023,0.3,99.34729219949416,1.5,106.16351709115494,3153445729606.796,3369803868824.9746,"-$216,358,139,218","-6.42%"
"Georgia","GEO",2023,4,117.75932676161524,4.5,119.02362683749995,20911587290.710617,21136100474.723938,"-$224,513,184","-1.0622%"
"Ghana","GHA",2023,2.7,112.61019445746435,4.6,122.9278714176,70342757022.97292,76787767147.89986,"-$6,445,010,125","-8.39%"
"Gibraltar","GIB",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Guinea","GIN",2023,5.3,120.07013191847618,6,126.24769600000002,14498839102.449842,15244799036.298346,"-$745,959,934","-4.89%"
"Gambia, The","GMB",2023,4,112.9325740240847,5.5,125.17680183499999,1894475107.6746643,2099875409.588706,"-$205,400,302","-10%"
"Guinea-Bissau","GNB",2023,4.5,110.83980600088891,5,121.4348625,1384089164.5175269,1516392742.3292117,"-$132,303,578","-9%"
"Equatorial Guinea","GNQ",2023,-2.6,94.71334432396323,-4.8,89.431359808,9519947648.435709,8989038129.500101,"$530,909,519","5.9%"
"Greece","GRC",2023,1.7999999999999998,105.58374850403321,0.8999999999999999,106.30833135562087,215298692029.13782,216776208620.6955,"-$1,477,516,592","-0.68%"
"Grenada","GRD",2023,3.2,98.59191286797665,3.2,112.7691077184,1118959393.4291856,1279862097.1996257,"-$160,902,704","-12.57%"
"Greenland","GRL",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Guatemala","GTM",2023,3.1,113.10277572805347,3.2,113.20779110400001,80058961519.25854,80133295874.78355,"-$74,334,356","-0.0928%"
"Guam","GUM",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Guyana","GUY",2023,25.2,340.15949468409394,14.6,270.94168740599997,17249629635.65515,13739565802.663725,"$3,510,063,833","25.5%"
"Hong Kong SAR, China","HKG",2023,3.9,102.42541529303168,2.7,109.65389373849405,339839304764.4579,363822815911.402,"-$23,983,511,147","-6.59%"
"Honduras","HND",2023,3.1,109.28513123888347,3.5000000000000004,114.75230006249994,26622234454.63743,27954055614.34535,"-$1,331,821,160","-5%"
"Croatia","HRV",2023,0.8,111.10150170809263,2.4,110.1659111424,63556592097.551956,63021379278.28443,"$535,212,819","0.85%"
"Haiti","HTI",2023,-1.0999999999999999,92.46463235811117,1.4000000000000001,100.87322497200002,14308119551.28778,15609278116.561012,"-$1,301,158,565","-8.34%"
"Hungary","HUN",2023,0.5,107.98082236976984,2.6,111.24469432800002,159136639600.7985,163946767956.19653,"-$4,810,128,355","-2.934%"
"Indonesia","IDN",2023,4.8,111.96793910421323,5.2,122.36294910080001,1174913440651.0974,1283991423673.764,"-$109,077,983,023","-8.50%"
"Isle of Man","IMN",2023,NA,NA,NA,NA,NA,NA,NA,NA
"India","IND",2023,6.6000000000000005,115.698986531379,6.1,126.36645998979998,3107383031955.706,3393884469974.31,"-$286,501,438,019","-8%"
"Ireland","IRL",2023,4,136.72677558135257,2.7,112.83342096513982,507606770647.0603,418901185913.627,"$88,705,584,733","21.2%"
"Iran, Islamic Rep.","IRN",2023,2.1999999999999997,113.77336261577763,1,103.0301,494120840631.015,447462555837.6319,"$46,658,284,793","10.43%"
"Iraq","IRQ",2023,4,103.05311335684958,2.5,113.40204606249996,207925522180.79977,228806087228.6998,"-$20,880,565,048","-9.126%"
"Iceland","ISL",2023,2.9000000000000004,105.17036589335248,2,107.98914607081112,21920373053.03044,22507883731.723312,"-$587,510,679","-2.61%"
"Israel","ISR",2023,3,116.53649911913696,3,112.95788958447204,417737029269.3339,404909136487.02576,"$12,827,892,782","3.1681%"
"Italy","ITA",2023,-0.2,99.94291035820521,0.6,102.67018380144859,1917062548068.3474,1969375951366.7341,"-$52,313,403,298","-2.66%"
"Jamaica","JAM",2023,2,99.09552960000008,2,106.44665327999999,14799053512.921726,15896879753.51558,"-$1,097,826,241","-7%"
"Jordan","JOR",2023,2.4,105.58555973723743,2.5,109.950848,44236362556.59448,46065253502.82023,"-$1,828,890,946","-4%"
"Japan","JPN",2023,1.6,100.36253219215169,0.4,102.11625446720001,4585617833604.203,4665746343357.76,"-$80,128,509,754","-1.72%"
"Kazakhstan","KAZ",2023,3.5000000000000004,108.20140987500017,3.6999999999999997,115.86488014669996,228420720090.63556,244598840134.331,"-$16,178,120,044","-6.614%"
"Kenya","KEN",2023,5,118.78523176915785,5.800000000000001,125.53443387200004,100094309638.76851,105781521045.73334,"-$5,687,211,407","-5.376%"
"Kyrgyz Republic","KGZ",2023,3.5000000000000004,103.62291224490231,4.2,117.43623424000003,8207581363.397229,9301682674.752203,"-$1,094,101,311","-11.762%"
"Cambodia","KHM",2023,5.2,110.04135291243331,6.800000000000001,130.1023109376,26145893538.211227,30912389577.367695,"-$4,766,496,039","-15.42%"
"Kiribati","KIR",2023,2.3,104.81551916376604,1.9,108.51773271124553,185542621.94002795,192096216.42738608,"-$6,553,594","-3.412%"
"St. Kitts and Nevis","KNA",2023,4.8,94.87712815222291,2.7,112.39449687764996,1002121960.9454228,1187145899.165434,"-$185,023,938","-15.586%"
"Korea, Rep.","KOR",2023,2,108.24959894982946,2.9000000000000004,111.17225980672191,1772966141212.2058,1820834944346.693,"-$47,868,803,134","-2.629%"
"Kuwait","KWT",2023,2.5,102.68205912526649,2,108.4554576,117532450420.84265,124140826565.34106,"-$6,608,376,144","-5.32%"
"Lao PDR","LAO",2023,3.8,109.6034557330987,5.6000000000000005,124.7063279616,20267701846.18575,23060501665.3238,"-$2,792,799,819","-12.1%"
"Lebanon","LBN",2023,NA,NA,0.5,101.71072952999997,NA,47434782230.367226,NA,NA
"Liberia","LBR",2023,4.7,110.6024775491472,4.2,113.8397495664,3551815030.4482436,3655774649.2860646,"-$103,959,619","-2.8437%"
"Libya","LBY",2023,-38.9,93.71787398199932,0,99.964,57121248907.93465,60928276359.84924,"-$3,807,027,452","-6.2%"
"St. Lucia","LCA",2023,4.3999999999999995,96.22401300648357,2.4,111.45943449600001,1906622657.052232,2208503641.78829,"-$301,880,985","-13.67%"
"Liechtenstein","LIE",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Sri Lanka","LKA",2023,-4.2,86.73685114180606,3.6999999999999997,115.19578555489998,84314512172.39137,111978661151.73524,"-$27,664,148,979","-24.70%"
"Lesotho","LSO",2023,2.3,97.43940001935977,2.8000000000000003,108.65292992479999,2330545288.760177,2598749313.890696,"-$268,204,025","-10.321%"
"Lithuania","LTU",2023,1.0999999999999999,108.03696744503142,2.3,110.23438900244703,52071740262.23873,53130855186.420654,"-$1,059,114,924","-1.99%"
"Luxembourg","LUX",2023,1.0999999999999999,108.95816099900581,2.6,111.10232234683956,72099905603.70021,73518742241.18097,"-$1,418,836,637","-1.930%"
"Latvia","LVA",2023,1.6,106.45421903769044,3,112.25921239682668,32739797226.118084,34525112145.48068,"-$1,785,314,919","-5.171%"
"Macao SAR, China","MAC",2023,56.699999999999996,65.60985761696159,0.3,99.64537258321438,33509565582.810646,50892857702.79739,"-$17,383,292,120","-34.2%"
"St. Martin (French part)","MAF",2023,NA,NA,NA,NA,NA,NA,NA,NA
"Morocco","MAR",2023,3.5000000000000004,104.89402372402853,3.8,115.530010344,129704138096.92311,142855807070.77515,"-$13,151,668,974","-9.206%"
